event_uuid,Date,Event_Year,Event,Discipline,Competition,Competitor,Birth_Year,Club,Country,Stage,Rank,Total,Mark,Elements,Execution,T,H,D,athlete_number,routine_number,bonus,penalty,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,l,a,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,rules,is_complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Saari Valentin,2010,Espoon Telinetaiturit (EsTT),FIN,Final,8,46.195,46.195,10,13.3,13.995,9.2,9.7,1,1,0,0,8,4,8,6,4,6,7,8,8,8,0,0,1475,1460,1370,1410,1390,1440,1375,1405,1320,1350,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Camiel Vogel,2008,TSH,NED,Qualification_1,15,78.555,37.17,10,14.8,12.77,9.6,0,1,1,0,0,4,6,4,4,4,5,6,6,5,6,2,0,1400,1295,1260,1235,1250,1270,1245,1280,1305,1230,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Camiel Vogel,2008,TSH,NED,Qualification_2,15,78.555,41.385,10,13.1,12.085,9.1,7.1,1,2,0,0,5,4,6,6,6,8,6,6,8,10,4,0,1310,1365,1280,1205,1160,1150,1120,1190,1145,1160,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Oskar Thelander,2008,Swedish Gymnastics Federation,SWE,Final,7,46.24,46.24,10,13.6,15.04,9.2,8.4,1,1,0,0,6,4,6,4,8,8,6,6,6,8,2,0,1590,1550,1510,1480,1575,1545,1450,1505,1475,1360,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Alfred Madsen,2010,Greve Gymnastik og Trampolin,DEN,Qualification_1,9,85.865,39.49,10,15.8,14.49,9.2,0,1,1,0,0,3,3,2,3,6,6,4,4,4,4,3,0,1610,1470,1400,1430,1415,1410,1450,1450,1455,1400,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Alfred Madsen,2010,Greve Gymnastik og Trampolin,DEN,Qualification_2,9,85.865,46.375,10,14.1,13.975,9.2,9.1,1,2,0,0,6,4,6,4,6,6,5,6,8,8,0,0,1480,1460,1365,1390,1375,1375,1400,1425,1410,1295,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Hugo Fjelkner,2008,Swedish Gymnastics Federation,SWE,Final,2,48.985,48.985,10,14.3,15.185,9.7,9.8,1,1,0,0,7,5,5,6,6,4,4,6,6,6,2,0,1635,1610,1530,1565,1525,1500,1450,1475,1425,1470,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Mees Wink,2008,TSH,NED,Qualification_1,5,88.305,41.265,10,16.1,15.565,9.6,0,1,1,0,0,4,4,2,2,4,4,3,4,4,4,4,0,1720,1570,1560,1555,1550,1480,1520,1535,1570,1505,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Mees Wink,2008,TSH,NED,Qualification_2,5,88.305,47.04,10,13.3,14.94,9.6,9.2,1,2,0,0,0,6,8,6,8,10,6,6,6,7,4,0,1645,1590,1475,1530,1510,1410,1445,1465,1440,1430,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Oliver Thor Rasmussen,2008,Odense Gymnastik Forening,DEN,Qualification_1,18,75.595,35.68,10,12.7,14.08,9.2,0,1,1,0,3,8,7,6,8,8,6,8,6,8,8,0,0,1445,1450,1415,1425,1380,1380,1375,1400,1450,1360,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Oliver Thor Rasmussen,2008,Odense Gymnastik Forening,DEN,Qualification_2,18,75.595,39.915,10,11.1,13.415,9,6.4,1,2,0,0,8,8,8,9,8,10,10,8,8,10,2,0,1410,1425,1365,1390,1320,1300,1305,1315,1270,1315,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Karl Weinkouff Sørensen,2010,Springteam Nordjylland,DEN,Qualification_1,12,82.375,38.125,10,15.4,14.125,8.6,0,1,1,0,0,2,3,2,3,4,6,6,6,6,6,2,0,1635,1480,1430,1455,1415,1370,1345,1375,1350,1270,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Karl Weinkouff Sørensen,2010,Springteam Nordjylland,DEN,Qualification_2,12,82.375,44.25,10,11.8,14.75,9,8.7,1,2,0,0,6,7,5,6,8,6,6,6,6,6,20,0,1580,1545,1470,1440,1440,1420,1450,1475,1530,1400,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Arthur Scharstuhl,2009,TSH,NED,Qualification_1,19,75.395,32.3,10,16.2,13.2,8.9,0,1,1,0,0,2,4,6,4,4,2,4,4,4,4,0,0,1445,1340,1275,1310,1315,1290,1255,1330,1325,1315,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Arthur Scharstuhl,2009,TSH,NED,Qualification_2,19,75.395,43.095,10,15.9,13.595,9.1,4.5,1,2,0,0,1,4,2,4,4,4,5,3,5,7,2,0,1400,1360,1390,1385,1360,1380,1330,1350,1370,1270,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Vilgot Åhlin,2011,Trampolinklubben Levo,SWE,Qualification_1,21,68.41,23.955,8,11.4,11.255,7.3,0,1,1,0,0,6,4,6,6,8,4,4,8,0,0,0,0,1455,1435,1405,1410,1395,1415,1390,1350,NA,NA,TRA FIG 2022,Incomplete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Vilgot Åhlin,2011,Trampolinklubben Levo,SWE,Qualification_2,21,68.41,44.455,10,12.9,13.755,9.6,8.2,1,2,0,0,6,8,7,4,6,7,8,6,6,10,3,0,1435,1440,1385,1395,1385,1355,1340,1370,1320,1330,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Isak Sköld,2010,Klippans Gymnastikkrets,SWE,Qualification_1,20,72.895,34.09,10,12.2,12.79,9.1,0,1,1,0,0,7,8,8,6,8,8,8,8,7,8,2,0,1360,1275,1290,1240,1270,1255,1200,1315,1340,1245,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Isak Sköld,2010,Klippans Gymnastikkrets,SWE,Qualification_2,20,72.895,38.805,10,9.8,12.605,9.2,7.2,1,2,0,0,8,8,10,8,8,8,6,8,8,10,20,0,1395,1275,1190,1235,1245,1135,1280,1290,1335,1225,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Rasmus Bønnerup Hansen,2008,Roskilde Gymnastikforening,DEN,Qualification_1,7,87.825,40.78,10,15.5,15.38,9.9,0,1,1,0,0,4,4,4,4,4,5,5,4,5,4,2,0,1745,1625,1560,1535,1505,1465,1440,1495,1510,1500,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Rasmus Bønnerup Hansen,2008,Roskilde Gymnastikforening,DEN,Qualification_2,7,87.825,47.045,10,14.2,14.745,9.7,8.4,1,2,0,0,4,5,6,6,5,6,6,6,6,6,2,0,1615,1590,1510,1495,1455,1445,1415,1400,1430,1390,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Quinten Verhoeven,2010,TSH,NED,Qualification_1,14,80.91,37.565,10,14.5,14.165,8.9,0,1,1,0,0,5,4,5,6,6,8,6,6,4,5,0,0,1475,1480,1450,1430,1435,1345,1355,1360,1480,1355,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Quinten Verhoeven,2010,TSH,NED,Qualification_2,14,80.91,43.345,10,15.2,13.445,9,5.7,1,2,0,0,4,4,6,6,5,6,4,6,3,4,0,0,1400,1355,1315,1350,1345,1310,1320,1360,1415,1275,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Rasmus Petersson,2008,Västra Frölunda trampolinklubb,SWE,Qualification_1,13,81.64,36.835,10,14.3,15.035,9.5,0,1,1,0,0,6,4,4,4,8,8,6,4,4,6,3,0,1525,1495,1495,1515,1455,1485,1490,1530,1590,1455,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Rasmus Petersson,2008,Västra Frölunda trampolinklubb,SWE,Qualification_2,13,81.64,44.805,10,12.7,14.905,9.2,8,1,2,0,0,6,8,6,8,6,6,8,8,6,9,2,0,1550,1580,1510,1525,1505,1445,1455,1400,1495,1440,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Tobias Thrane,2010,Odense Gymnastik Forening,DEN,Qualification_1,17,76.51,34.83,10,11.8,13.83,9.2,0,1,1,0,0,8,8,8,8,9,8,10,7,8,8,0,0,1400,1425,1405,1415,1410,1390,1350,1330,1405,1300,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Tobias Thrane,2010,Odense Gymnastik Forening,DEN,Qualification_2,17,76.51,41.68,10,10.9,13.58,9.4,7.8,1,2,0,0,9,7,8,8,10,10,9,8,10,10,2,0,1425,1410,1350,1360,1355,1340,1325,1310,1330,1375,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Simon Andersson,2010,Västra Frölunda trampolinklubb,SWE,Qualification_1,22,63.49,34.23,10,13.6,13.03,9.6,0,1,1,0,0,6,4,4,5,6,6,6,8,6,8,5,0,1435,1450,1340,1360,1260,1270,1325,1240,1205,1145,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Simon Andersson,2010,Västra Frölunda trampolinklubb,SWE,Qualification_2,22,63.49,29.26,7,9.1,9.06,6.4,4.7,1,2,0,0,6,5,8,8,8,6,8,0,0,0,0,0,1410,1390,1250,1260,1190,1310,1250,NA,NA,NA,TRA FIG 2022,Incomplete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Peter Krogh Grande,2008,Springteam Nordjylland,DEN,Qualification_1,11,85.12,38.34,10,14.2,14.84,9.3,0,1,1,0,0,2,5,6,6,6,6,5,6,6,6,4,0,1685,1515,1445,1460,1440,1415,1460,1480,1495,1445,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Peter Krogh Grande,2008,Springteam Nordjylland,DEN,Qualification_2,11,85.12,46.78,10,13.5,14.08,9.3,9.9,1,2,0,0,6,6,7,5,7,6,6,8,6,8,0,0,1525,1480,1400,1405,1350,1385,1380,1400,1435,1320,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Viggo Olofsson,2010,Trampolinklubben Levo,SWE,Qualification_1,16,77.535,36.045,10,13.5,13.345,9.2,0,1,1,0,0,8,6,6,7,8,6,6,4,6,8,0,0,1395,1365,1350,1365,1295,1300,1310,1340,1395,1230,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Viggo Olofsson,2010,Trampolinklubben Levo,SWE,Qualification_2,16,77.535,41.49,10,11.4,13.09,8.8,8.2,1,2,0,0,8,8,8,10,8,8,9,7,8,10,2,0,1375,1360,1340,1275,1295,1265,1285,1310,1315,1270,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Vuorikoski Onni,2010,Espoon Telinetaiturit (EsTT),FIN,Qualification_1,23,55.865,40.3,10,15.9,14.8,9.6,0,1,1,0,0,4,4,4,4,5,4,3,4,4,5,0,0,1565,1470,1460,1440,1465,1510,1635,1480,1405,1370,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Vuorikoski Onni,2010,Espoon Telinetaiturit (EsTT),FIN,Qualification_2,23,55.865,15.565,3,4.3,4.565,2.9,3.8,1,2,0,0,5,6,6,0,0,0,0,0,0,0,0,0,1565,1540,1460,NA,NA,NA,NA,NA,NA,NA,TRA FIG 2022,Incomplete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Victor Blunch Olsen,2009,Greve Gymnastik og Trampolin,DEN,Qualification_1,6,87.95,40.695,10,15.5,15.595,9.6,0,1,1,0,0,4,4,2,5,4,6,4,4,4,4,4,0,1725,1575,1545,1540,1540,1525,1550,1520,1590,1485,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Victor Blunch Olsen,2009,Greve Gymnastik og Trampolin,DEN,Qualification_2,6,87.95,47.255,10,13.4,14.855,9.3,9.7,1,2,0,0,6,6,8,6,7,6,4,5,6,8,4,0,1530,1490,1480,1550,1455,1460,1445,1505,1490,1450,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Wille Möller,2010,Klippans Gymnastikkrets,SWE,Qualification_1,25,50.945,33.855,10,11.6,13.055,9.2,0,1,1,0,0,6,8,6,8,8,8,8,8,6,8,10,0,1385,1385,1375,1370,1320,1330,1330,1195,1200,1165,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Wille Möller,2010,Klippans Gymnastikkrets,SWE,Qualification_2,25,50.945,17.09,4,5,5.19,3.4,3.5,1,2,0,0,8,6,8,8,0,0,0,0,0,0,0,0,1310,1340,1275,1265,NA,NA,NA,NA,NA,NA,TRA FIG 2022,Incomplete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Saari Valentin,2010,Espoon Telinetaiturit (EsTT),FIN,Qualification_1,10,85.565,39.04,10,14.9,14.24,9.9,0,1,1,0,0,5,5,6,6,6,4,4,4,5,6,0,0,1445,1450,1435,1440,1400,1445,1570,1430,1365,1260,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Saari Valentin,2010,Espoon Telinetaiturit (EsTT),FIN,Qualification_2,10,85.565,46.525,10,13.5,14.225,9.1,9.7,1,2,0,0,6,5,8,5,4,6,6,7,6,8,4,0,1465,1460,1390,1405,1395,1460,1380,1420,1410,1440,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Oliver Tureby Dalsten,2010,Haslev TT,DEN,Qualification_1,2,91.325,41.515,10,16.7,15.215,9.6,0,1,1,0,0,2,2,2,4,4,4,4,4,3,4,0,0,1595,1565,1520,1515,1490,1515,1490,1495,1560,1470,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys,Oliver Tureby Dalsten,2010,Haslev TT,DEN,Qualification_2,2,91.325,49.81,10,15.7,14.71,9.4,10,1,2,0,0,6,2,4,4,5,4,4,4,4,6,0,0,1590,1525,1475,1430,1430,1440,1455,1490,1480,1395,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys - Netherlands Final,Mees Wink,2008,TSH,NED,Final,1,50.598,50.598,10,14.7,15.098,9.4,11.4,1,1,0,0,2,4,6,4,5,4,4,6,6,8,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Boys - Netherlands Final,Twan Rotgans,2008,TSH,NED,Final,2,50.04,50.04,10,13.9,14.24,9.7,12.2,1,1,0,0,4,7,8,6,6,5,5,6,6,6,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Girls,Emma Ere,2011,Bounce Espoo,FIN,Final,5,38.78,38.78,9,15,11.08,8.1,4.6,1,1,0,0,2,2,0,2,3,4,6,6,5,4,0,0,1485,1625,1490,85,1425,4700,75,1475,4585,NA,TRA FIG 2022,Incomplete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Girls,Lotta Merilampi,2010,Espoon Telinetaiturit (EsTT),FIN,Qualification_1,2,87.45,39.755,10,15.9,14.255,9.6,0,1,1,0,0,4,4,4,4,4,3,6,3,4,5,0,0,1480,1480,1480,1480,1415,1395,1370,1375,1435,1345,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Girls,Lotta Merilampi,2010,Espoon Telinetaiturit (EsTT),FIN,Qualification_2,2,87.45,47.695,10,16.1,14.095,9.7,7.8,1,2,0,0,4,3,4,2,4,4,6,4,4,4,0,0,1480,1410,1370,1380,1390,1405,1420,1440,1435,1365,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Girls,Anniina Orama,2011,Bounce Espoo,FIN,Qualification_1,19,48.82,35.555,10,13.9,12.455,9.2,0,1,1,0,0,6,6,4,6,8,6,8,4,5,8,0,0,1425,1325,1310,1280,1225,1245,1205,1140,1205,1095,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Girls,Anniina Orama,2011,Bounce Espoo,FIN,Qualification_2,19,48.82,13.265,3,4.4,3.865,2.7,2.3,1,2,0,0,6,4,6,0,0,0,0,0,0,0,0,0,1440,1260,1165,NA,NA,NA,NA,NA,NA,NA,TRA FIG 2022,Incomplete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Girls,Kseniya Butlers,2011,Espoon Telinetaiturit (EsTT),FIN,Final,8,5.34,5.34,1,1.6,1.44,1,1.3,1,1,0,0,4,6,0,0,0,0,0,0,0,0,0,0,1440,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRA FIG 2022,Incomplete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Girls,Emma Ere,2011,Bounce Espoo,FIN,Qualification_1,9,80.615,38.19,10,15.5,13.29,9.4,0,1,1,0,0,2,4,2,2,4,5,8,6,4,6,2,0,1500,1385,1340,1285,1280,1305,1260,1310,1335,1290,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Girls,Emma Ere,2011,Bounce Espoo,FIN,Qualification_2,9,80.615,42.425,10,14.6,13.125,9.1,5.6,1,2,0,0,2,2,2,3,4,4,5,6,4,7,15,0,1535,1390,1305,1265,1255,1300,1265,1275,1255,1280,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Girls,Mathilda Andersson,2008,Swedish Gymnastics Federation,SWE,Final,1,46.88,46.88,10,14.1,14.18,9,9.6,1,1,0,0,6,3,6,6,6,4,6,9,6,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Girls,Ida Kilsgaard Thomsen,2009,Springteam Nordjylland,DEN,Qualification_1,7,81.17,36.635,10,13.9,13.735,9,0,1,1,0,0,6,6,6,5,8,6,8,4,5,7,0,0,1430,1425,1420,1390,1365,1380,1345,1350,1405,1225,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Girls,Ida Kilsgaard Thomsen,2009,Springteam Nordjylland,DEN,Qualification_2,7,81.17,44.535,10,13.4,13.935,9.9,7.3,1,2,0,0,5,6,6,8,6,6,8,7,6,8,0,0,1430,1440,1420,1375,1395,1410,1370,1365,1365,1365,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Girls,Lotta Merilampi,2010,Espoon Telinetaiturit (EsTT),FIN,Final,3,46.615,46.615,10,15.3,14.115,9.4,7.8,1,1,0,0,4,4,5,3,6,5,4,4,6,6,0,0,1590,1460,1450,1410,1430,1370,1370,1340,4660,1415,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Girls,Emma Steffensen,2008,Swedish Gymnastics Federation,SWE,Qualification_1,20,47.155,34.8,10,12.4,13.2,9.2,0,1,1,0,0,7,6,6,7,6,6,6,4,5,8,15,0,1440,1390,1375,1335,1285,1285,1270,1280,1330,1210,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Girls,Emma Steffensen,2008,Swedish Gymnastics Federation,SWE,Qualification_2,20,47.155,12.355,3,3.5,3.855,2.8,2.2,1,2,0,0,9,10,6,0,0,0,0,0,0,0,0,0,1395,1300,1160,NA,NA,NA,NA,NA,NA,NA,TRA FIG 2022,Incomplete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Girls,Ida Kilsgaard Thomsen,2009,Springteam Nordjylland,DEN,Final,4,41.395,41.395,10,11.7,13.595,8.8,7.3,1,1,0,0,6,4,6,8,6,5,7,7,6,8,20,0,1425,1400,1410,1410,1375,1305,1295,1310,1345,1320,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Girls,Enni Haara,2011,Espoon Telinetaiturit (EsTT),FIN,Final,6,23.38,23.38,5,7.8,6.88,4.6,4.1,1,1,0,0,4,4,4,4,6,5,0,0,0,0,0,0,1405,1400,1320,1400,1355,NA,NA,NA,NA,NA,TRA FIG 2022,Incomplete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Girls,Natalie Strinnemark,2010,Klippans Gymnastikkrets,SWE,Qualification_1,14,76.635,34.715,10,12.8,12.915,9,0,1,1,0,0,5,8,6,6,6,6,6,4,6,9,10,0,1455,1345,1310,1260,1260,1225,1240,1270,1280,1270,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Girls,Natalie Strinnemark,2010,Klippans Gymnastikkrets,SWE,Qualification_2,14,76.635,41.92,10,13.2,13.22,9.2,6.3,1,2,0,0,7,8,8,8,7,6,5,5,6,6,2,0,1420,1370,1320,1300,1300,1275,1310,1325,1310,1290,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Girls,Iisa Koponen,2010,Bounce Espoo,FIN,Qualification_1,16,59.05,18.785,5,7.9,6.485,4.4,0,1,1,0,0,2,4,4,5,6,0,0,0,0,0,0,0,1445,1315,1300,1250,1175,NA,NA,NA,NA,NA,TRA FIG 2022,Incomplete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Girls,Iisa Koponen,2010,Bounce Espoo,FIN,Qualification_2,16,59.05,40.265,10,13.3,12.165,9.2,5.6,1,2,0,0,2,4,2,4,8,8,8,7,9,9,6,0,1430,1305,1260,1185,1155,1215,1195,1160,1135,1125,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Girls,Karina Tolman,2008,Jelling Forenede Sportsklubber,DEN,Final,7,13.93,13.93,3,4.2,3.93,2.8,3,1,1,0,0,6,4,8,5,0,0,0,0,0,0,0,0,1340,1350,1240,NA,NA,NA,NA,NA,NA,NA,TRA FIG 2022,Incomplete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Girls,Ea Bennike Mürsch,2009,Roskilde Gymnastikforening,DEN,Final,2,46.76,46.76,10,13.7,13.56,9.6,9.9,1,1,0,0,6,6,6,6,6,8,6,6,6,6,1,0,1385,1435,1345,1380,1365,1335,1325,1350,1370,1270,TRA FIG 2022,Complete
d901aeb6-713c-48f8-6f1b-706d16e03059,2024-10-18,2024,Nordic Trampoline Championships 2024,TRA,Junior - Girls,Karina Tolman,2008,Jelling Forenede Sportsklubber,DEN,Qualification_1,8,80.615,36.495,10,14.1,13.095,9.3,0,1,1,0,0,4,6,5,4,10,8,3,6,5,8,0,0,1465,1365,1270,1280,1310,1280,1310,1285,1295,1235,TRA FIG 2022,Complete
